Date,Top Performers,Bottom Performers
2006-03,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-04,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-05,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-06,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-07,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-08,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-09,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-10,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-11,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-12,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE","DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2007-01,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-02,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-03,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-04,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-05,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-06,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-07,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-08,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-09,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-10,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-11,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-12,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS","SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2008-01,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-02,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-03,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-04,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-05,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-06,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-07,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-08,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-09,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-10,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-11,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-12,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX","SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2009-01,"CMI, NUE, INCY, VMC, FDS, CHD, SNA, FRT, BAX, NTRS","AVY, AEE, COO, CINF, POOL, BRO, RHI, TER, HBAN, DHI"
2009-02,"CMI, NUE, INCY, VMC, FDS, CHD, SNA, FRT, BAX, NTRS","AVY, AEE, COO, CINF, POOL, BRO, RHI, TER, HBAN, DHI"
2009-03,"CMI, NUE, INCY, VMC, FDS, CHD, SNA, FRT, BAX, NTRS","AVY, AEE, COO, CINF, POOL, BRO, RHI, TER, HBAN, DHI"
